tf	group	offset_bp	cutsite_cpm	n_sites	total_motif_hits	signal_column	site_coordinate	lineage
SPIB	B_cell	10	0.005172454500875901	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	11	0.005243840025064997	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	12	0.005155129176943087	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	13	0.006153354155143566	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	14	0.007147801432208716	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	15	0.0076118073555678815	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	16	0.007806033295587148	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	17	0.007783627622626047	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	18	0.0075715552923423446	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	19	0.007523487298818282	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	20	0.007566995994792347	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	21	0.0075831489269212425	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	22	0.007811374183728809	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	23	0.007733475382303232	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	24	0.0076594845447035065	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	25	0.007291875136762861	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	26	0.007170467645715587	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	27	0.007083841042057001	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	28	0.006973245587149917	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	29	0.007110675750251244	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	30	0.007186490302542639	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	31	0.007196520750644569	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	32	0.007147931696362775	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	33	0.006911760240743157	119634	119634	cutsite_bigwig	motif_center	B_cell
SPIB	B_cell	34	0.006912281297110281	119634	119634	cutsite_bigwig	motif_center	B_cell
